L2_norm,Nuclear_norm,L0_norm,L1_norm,Mean,Median,Std,Var,Skewness,Kurtosis,Entropy,Range
7807.739,74592.086,16783360,153600.16,-0.00016016005,-0.011481085,1.9058378,3.6322176,0.21194076383412735,1.0301724895029016,-inf,27.153833
7803.697,74542.67,16783360,153385.78,-0.00014349337,-0.011146796,1.9048507,3.628456,0.21109933036781744,1.026588320961591,-inf,27.165524
7804.064,74564.445,16783360,153320.36,-0.0001744178,-0.011081483,1.9049402,3.6287975,0.2113036711601501,1.0249433507873356,-inf,27.897608
7807.0957,74638.27,16783360,153542.8,-0.00015977611,-0.011014351,1.9056807,3.631619,0.21189495557400823,1.0327068950611924,-inf,27.897608
7809.8633,74617.31,16783360,153660.48,-0.00017277856,-0.011317538,1.9063559,3.6341927,0.21183269569362606,1.031796515305678,-inf,26.27819
7808.9316,74551.91,16783360,153530.17,-0.0001233408,-0.011101194,1.9061283,3.633325,0.21126130275426927,1.0292397680956062,-inf,27.897608
7808.7344,74536.45,16783360,153695.16,-0.00015379542,-0.011189725,1.9060801,3.6331415,0.21235385798494572,1.0337282081115209,-inf,27.065006
7806.4536,74691.07,16783360,153573.16,-0.0001384792,-0.011170738,1.9055246,3.631024,0.21202823527969802,1.0328961046711411,-inf,27.897608
7809.585,74658.445,16783360,153618.38,-0.000157255,-0.011034325,1.9062877,3.6339328,0.21092812720406948,1.028331289062331,-inf,27.343565
7807.17,74544.32,16783360,153762.38,-0.00016005141,-0.01103805,1.905699,3.6316888,0.21171178101113403,1.0331715750028447,-inf,27.897608
7803.5547,74501.86,16783360,153370.25,-0.00014315848,-0.011130555,1.904816,3.628324,0.21054471693479496,1.0247293958878627,-inf,27.343565
7804.1426,74607.47,16783360,153475.2,-0.00014893062,-0.011038509,1.9049597,3.6288714,0.21151024475689215,1.0280096090117086,-inf,27.897608
7806.1143,74595.484,16783360,153506.73,-0.00017446437,-0.01112958,1.9054406,3.630704,0.21131742122862632,1.0302078033271478,-inf,27.61905
7809.2266,74557.06,16783360,153608.23,-0.00012163473,-0.011401633,1.9062014,3.6336036,0.2119664915435571,1.0309489165741086,-inf,27.61905
7806.9463,74569.27,16783360,153580.66,-0.00015457036,-0.011569406,1.9056443,3.6314802,0.21216798946470264,1.032383621207317,-inf,27.897608
7801.9106,74596.914,16783360,153377.61,-0.00015041209,-0.011251209,1.9044147,3.6267953,0.21045417027195062,1.024886540124851,-inf,27.165524
7805.786,74586.14,16783360,153490.89,-0.00014025177,-0.011319194,1.905361,3.6304007,0.21130796277841418,1.0277199562755293,-inf,26.636496
7803.472,74535.984,16783360,153446.3,-0.00016569575,-0.011137143,1.9047959,3.6282473,0.21045069772436878,1.0261535897867367,-inf,27.897608
7807.115,74513.12,16783360,153524.39,-0.0001360418,-0.011047672,1.9056854,3.6316369,0.21079419305948877,1.0280214431445431,-inf,27.897608
7810.6265,74585.95,16783360,153734.08,-0.00014811193,-0.011146415,1.9065422,3.6349032,0.2116334462958642,1.0309434898043062,-inf,27.165524
7804.888,74501.82,16783360,153587.48,-0.0001386699,-0.011230702,1.9051406,3.629561,0.21182978680161113,1.031032825673834,-inf,27.61905
7806.782,74634.48,16783360,153478.9,-0.00016406643,-0.01134662,1.9056045,3.6313283,0.21097687448533267,1.0267315203896912,-inf,27.010273
7803.3516,74542.77,16783360,153354.5,-0.0001510958,-0.011151604,1.9047669,3.6281369,0.21111403322578762,1.0284236849712336,-inf,27.135916
7804.086,74618.69,16783360,153444.78,-0.00015329862,-0.010966884,1.9049451,3.6288161,0.21113181952461396,1.0280843176064236,-inf,26.875275
7805.8354,74692.805,16783360,153488.12,-0.00015131407,-0.0114527,1.905373,3.630446,0.21133711919893886,1.0299319712240171,-inf,27.343565
7805.0337,74614.17,16783360,153490.72,-0.00014592815,-0.010938453,1.9051772,3.6297004,0.2112442212679037,1.030518908316477,-inf,27.065006
7808.1016,74598.46,16783360,153572.95,-0.00015139108,-0.011176582,1.905926,3.632554,0.21177233257449946,1.0291178884822587,-inf,26.731714
7804.0034,74586.586,16783360,153410.8,-0.00014776798,-0.011346952,1.9049262,3.6287436,0.2113930276108247,1.0294393709547993,-inf,27.153833
7805.372,74510.3,16783360,153537.05,-0.00015210385,-0.011412054,1.9052597,3.6300147,0.21166443101376117,1.0290053259362582,-inf,27.897608
7806.519,74629.41,16783360,153383.1,-0.0001543397,-0.0111204665,1.9055395,3.6310806,0.21123280167089,1.0260678103073326,-inf,27.897608
7807.3945,74595.37,16783360,153528.39,-0.00014347548,-0.010902727,1.9057535,3.6318963,0.21133366366052497,1.0301422603580495,-inf,27.897608
7806.2007,74610.41,16783360,153539.67,-0.00016039466,-0.011342766,1.9054613,3.6307828,0.21124976384858285,1.0309198295299522,-inf,27.61905
7809.64,74639.28,16783360,153521.77,-0.00015560532,-0.011184569,1.9063014,3.6339848,0.21103050834752263,1.0283625132625884,-inf,27.065006
7804.0317,74499.67,16783360,153555.23,-0.0001502115,-0.011053047,1.9049325,3.6287677,0.21149186110911686,1.0280228756264709,-inf,27.897608
7806.9834,74659.77,16783360,153579.7,-0.00015370871,-0.011327619,1.9056528,3.6315124,0.2116908507366402,1.0342322355648106,-inf,27.897608
7802.625,74598.25,16783360,153471.5,-0.00015866332,-0.011244066,1.9045887,3.6274583,0.21106792819932932,1.0274026521093855,-inf,27.897608
7807.0107,74578.72,16783360,153660.12,-0.00015539084,-0.011145551,1.9056594,3.631538,0.2119398268709001,1.0321785490049855,-inf,27.61905
7805.88,74565.84,16783360,153449.42,-0.00015843293,-0.011385379,1.9053842,3.6304889,0.21118649594942168,1.025825324229122,-inf,27.343565
7801.5557,74522.36,16783360,153432.95,-0.00014386032,-0.011172125,1.9043283,3.6264663,0.21120361908858604,1.0268589543912308,-inf,27.897608
7808.7676,74558.63,16783360,153604.33,-0.00013859861,-0.010845947,1.9060891,3.6331756,0.21098604458721856,1.0275348106981124,-inf,26.27819
7805.1724,74592.17,16783360,153410.61,-0.0001488931,-0.011282282,1.9052111,3.6298292,0.2111798850337708,1.0280444695602053,-inf,27.343565
7806.195,74577.38,16783360,153539.72,-0.00012261898,-0.011318562,1.9054611,3.630782,0.2110746213590592,1.0269818284335406,-inf,27.343565
7801.095,74571.195,16783360,153367.11,-0.00015599291,-0.011265561,1.9042156,3.6260371,0.2113465986397288,1.0262866809551117,-inf,26.42175
7804.2114,74634.79,16783360,153354.88,-0.00015793789,-0.010742363,1.9049771,3.6289375,0.21049613255163369,1.026441019139682,-inf,27.61905
7807.32,74511.14,16783360,153721.44,-0.00016050726,-0.011267071,1.9057344,3.6318235,0.2119176701410581,1.0317427478599255,-inf,27.61905
7802.9136,74479.42,16783360,153544.58,-0.00016576752,-0.010931555,1.9046586,3.6277244,0.21089386428479345,1.0260208609761508,-inf,27.897608
7807.2183,74523.35,16783360,153508.97,-0.00016555385,-0.010913249,1.9057107,3.6317332,0.21131670856889445,1.0266827071161986,-inf,27.343565
7808.1426,74510.51,16783360,153733.31,-0.00014478908,-0.011082912,1.9059359,3.6325917,0.21225062471412667,1.034277186417481,-inf,27.897608
7807.9893,74515.51,16783360,153502.22,-0.00015241347,-0.011101407,1.9058994,3.6324527,0.2112211949426273,1.0292889034048072,-inf,27.165524
7805.722,74637.25,16783360,153218.97,-0.00015605264,-0.010947555,1.9053447,3.6303387,0.21019378112401052,1.0244217957392214,-inf,27.897608
7805.9756,74551.766,16783360,153455.39,-0.00015767584,-0.01107803,1.9054078,3.630579,0.21134078760981548,1.0258448299211462,-inf,27.897608
7804.2974,74608.05,16783360,153459.81,-0.00016568482,-0.011271992,1.9049973,3.6290147,0.21155296317007963,1.0296942099763564,-inf,27.897608
7800.484,74555.625,16783360,153248.03,-0.0001486483,-0.011393834,1.9040672,3.6254718,0.210999185662446,1.0232891413243834,-inf,27.61905
7807.972,74601.24,16783360,153615.88,-0.00014719849,-0.011348287,1.9058948,3.6324348,0.2114310070876784,1.0290915025690328,-inf,27.010273
7799.4937,74538.62,16783360,153335.05,-0.00014852548,-0.011137273,1.9038256,3.6245522,0.211048108051698,1.0287862871056692,-inf,27.343565
7806.4707,74574.195,16783360,153499.16,-0.0001576097,-0.011550968,1.9055268,3.6310322,0.21131955421623944,1.0273148277041084,-inf,27.897608
7803.482,74676.94,16783360,153364.52,-0.00014371434,-0.011314246,1.9047984,3.628257,0.21108174932140644,1.0290044553751363,-inf,27.065006
7805.9224,74633.43,16783360,153598.67,-0.00012535512,-0.011012277,1.9053947,3.6305287,0.21169654456235393,1.0307007711127278,-inf,27.897608
7803.0127,74560.24,16783360,153547.1,-0.00015428226,-0.01091334,1.9046854,3.6278262,0.2116848282830624,1.031610084110981,-inf,27.897608
7805.045,74577.41,16783360,153411.42,-0.000156452,-0.011246493,1.9051805,3.6297123,0.21115633708811754,1.0263646841546965,-inf,27.61905
7800.2583,74581.07,16783360,153292.62,-0.00014580869,-0.011597207,1.9040115,3.6252599,0.21078670312832812,1.023840587129655,-inf,27.343565
7805.528,74581.14,16783360,153460.75,-0.00015758871,-0.010978958,1.9052988,3.6301634,0.2108792205348084,1.0253539741002147,-inf,27.61905
7805.336,74493.055,16783360,153742.16,-0.00015378221,-0.011336509,1.905251,3.6299815,0.21229969326068443,1.0345843479748842,-inf,27.897608
7802.782,74539.71,16783360,153405.61,-0.00014984871,-0.011260683,1.9046284,3.6276093,0.21146973156647014,1.0250438999353308,-inf,27.897608
7803.901,74517.695,16783360,153451.11,-0.000147034,-0.011527836,1.9049011,3.6286483,0.21161430052880523,1.0289744024064893,-inf,26.636496
7805.5273,74538.805,16783360,153516.11,-0.00015810624,-0.01115673,1.9052992,3.6301649,0.21160526230028245,1.0273571358347722,-inf,27.61905
7807.0684,74665.59,16783360,153544.22,-0.00015045295,-0.011182955,1.9056735,3.6315913,0.21112858021955458,1.0278942472092893,-inf,27.343565
7806.485,74604.914,16783360,153394.28,-0.00015687627,-0.011069344,1.9055315,3.6310503,0.21146441485644563,1.0286249428144085,-inf,27.897608
7807.571,74542.68,16783360,153682.17,-0.00015034835,-0.011446038,1.9057964,3.6320598,0.21230876718978023,1.0330642838693187,-inf,26.857365
7807.4653,74548.21,16783360,153448.17,-0.0001534766,-0.0115927085,1.9057703,3.6319604,0.21139565338773555,1.025163287308545,-inf,27.343565
7806.4136,74564.5,16783360,153517.42,-0.00015215501,-0.01117516,1.905513,3.6309798,0.21137337454331026,1.0291270205315683,-inf,27.897608
7806.563,74482.29,16783360,153622.06,-0.00014281597,-0.011089273,1.9055506,3.6311233,0.2119322462916859,1.0286409908093264,-inf,26.876461
7806.0713,74562.31,16783360,153485.5,-0.00014517269,-0.011380784,1.9054313,3.6306684,0.21133000958370335,1.0275927185353666,-inf,27.135916
7808.1895,74506.484,16783360,153623.48,-0.00014808304,-0.011366041,1.9059473,3.6326354,0.211769662009432,1.0307370584147542,-inf,27.897608
7798.677,74580.31,16783360,153258.48,-0.00014037639,-0.010741038,1.9036251,3.6237886,0.21053261177452562,1.0256843768856694,-inf,26.33699
7807.3213,74605.65,16783360,153495.25,-0.00013911419,-0.011011774,1.9057354,3.631827,0.211740586846934,1.031046204344932,-inf,27.010273
7808.979,74581.51,16783360,153527.78,-0.00016666844,-0.01154682,1.90614,3.6333697,0.21109413994519843,1.0277067659280004,-inf,27.897608
7802.735,74481.56,16783360,153397.92,-0.00016084233,-0.01091516,1.9046159,3.6275618,0.2110181212038999,1.0288997613036397,-inf,27.61905
7806.107,74587.06,16783360,153472.8,-0.0001593727,-0.0116618015,1.9054396,3.6307,0.21178335243285634,1.0288923257843,-inf,27.153833
7806.5283,74601.664,16783360,153459.19,-0.00017315558,-0.010922788,1.905542,3.6310904,0.21109334639457103,1.0301235905565091,-inf,27.897608
7802.583,74489.59,16783360,153562.66,-0.00015112654,-0.011255722,1.9045798,3.6274242,0.21141054624756966,1.028355626930539,-inf,27.135916
7804.005,74608.61,16783360,153297.64,-0.000113359885,-0.011177242,1.9049251,3.6287398,0.21066748621665604,1.0237100456969168,-inf,27.343565
7804.364,74554.8,16783360,153458.7,-0.00015797478,-0.011417422,1.9050139,3.629078,0.21138449545666732,1.0282267423374893,-inf,27.897608
7806.885,74633.72,16783360,153622.81,-0.00016225906,-0.011506008,1.9056286,3.6314204,0.21210459807334625,1.0319614098008243,-inf,27.897608
7805.0825,74602.44,16783360,153316.48,-0.00015197163,-0.011209784,1.9051888,3.6297445,0.21097824837192516,1.0289616743383823,-inf,27.065006
7806.302,74525.06,16783360,153637.62,-0.00013883314,-0.011322566,1.9054863,3.6308782,0.21192916764801625,1.0272916232203029,-inf,27.153833
7803.1025,74587.86,16783360,153359.44,-0.00016319695,-0.011140073,1.9047067,3.6279078,0.21112521869977974,1.024919215190633,-inf,27.897608
7806.639,74716.63,16783360,153423.16,-0.00015848319,-0.011223379,1.905569,3.631193,0.2116240272571765,1.0308785198620036,-inf,27.897608
7800.874,74561.72,16783360,153164.97,-0.00015282676,-0.011120113,1.9041625,3.6258347,0.2108294752680522,1.0259278419318312,-inf,27.010273
7803.5605,74675.93,16783360,153447.53,-0.00015564055,-0.011060355,1.9048178,3.6283307,0.21106333646273348,1.0281767013902163,-inf,27.065006
7804.3257,74626.76,16783360,153441.44,-0.00014772762,-0.011104731,1.9050044,3.629042,0.2115940043146186,1.0292051648491478,-inf,27.343565
7805.0493,74640.16,16783360,153473.94,-0.00014500174,-0.010912018,1.9051808,3.629714,0.21144132706171315,1.0308558697587769,-inf,27.897608
